Campaign	Event	SampleNr	StartTime	EndTime	TimeFlag	Station	AreaType	StartLat	StartLon	EndLat	EndLon	PosFlag	Datum	WaterDepth	RefDepth	SDepth	SDepthFlag	Gear	Number	Parameter	Matrix	RepNr	Value	Unit	DetlimFlag	QualityFlag	Method	AnalysisDate	Project	Remarks	Acknowledgments
BE2015/06B	2015-03-12 05:31	110486	2015-03-10 05:31		Acceptable	W05	C	51.41666667	2.808333333			Reference	WGS84		3 m		Missing	NI		SUSP	PA	1	12.27	mg/l		Acceptable	7		"WFD_ODNature;MONIT_SEAWATER_MUMM"		
BE2015/06B	2015-03-12 05:31	110486	2015-03-10 05:31		Acceptable	W05	C	51.41666667	2.808333333			Reference	WGS84		3 m		Missing	NI		SUSP	PA	2	10.13	mg/l		Acceptable	7		"WFD_ODNature;MONIT_SEAWATER_MUMM"		
BE2015/06B	2015-03-12 12:20	110479	2015-03-10 12:20		Acceptable	W01	C	51.375	3.1875			Reference	WGS84		3 m		Missing	NI		AMON	DI	1	5.2	µmol/l		Acceptable	2201		"WFD_ODNature;MONIT_SEAWATER_MUMM"		
BE2015/06B	2015-03-12 12:20	110479	2015-03-10 12:20		Acceptable	W01	C	51.375	3.1875			Reference	WGS84		3 m		Missing	NI		CPHL	PA	1	5.3	µg/l		Acceptable	257		"WFD_ODNature;MONIT_SEAWATER_MUMM"		
BE2015/06B	2015-03-12 12:20	110479	2015-03-10 12:20		Acceptable	W01	C	51.375	3.1875			Reference	WGS84		3 m		Missing	NI		DOC	DI	1	2.7	mg/l		Acceptable	22		"MONIT_SEAWATER_MUMM;WFD_ODNature"		
BE2015/06B	2015-03-12 12:20	110478	2015-03-10 12:20		Acceptable	W01	C	51.375	3.1875			Reference	WGS84		3 m		Missing	DOS		DOXY	TO	1	10.95	mg/l		Acceptable	151		"MONIT_SEAWATER_MUMM;WFD_ODNature"		
BE2015/06B	2015-03-12 12:20	110478	2015-03-10 12:20		Acceptable	W01	C	51.375	3.1875			Reference	WGS84		3 m		Missing	DOS		DOXYSAT	TO	1	110.3	%		Acceptable	1818		"MONIT_SEAWATER_MUMM;WFD_ODNature"		
BE2015/06B	2015-03-12 12:20	110479	2015-03-10 12:20		Acceptable	W01	C	51.375	3.1875			Reference	WGS84		3 m		Missing	NI		NTOT	DI	1	66	µmol/l		Acceptable	20		"MONIT_SEAWATER_MUMM;WFD_ODNature"		
BE2015/06B	2015-03-12 12:20	110479	2015-03-10 12:20		Acceptable	W01	C	51.375	3.1875			Reference	WGS84		3 m		Missing	NI		NTRZ	DI	1	45.4	µmol/l		Acceptable	2		"WFD_ODNature;MONIT_SEAWATER_MUMM"		
BE2015/06B	2015-03-12 12:20	110479	2015-03-10 12:20		Acceptable	W01	C	51.375	3.1875			Reference	WGS84		3 m		Missing	NI		PHATL	PA	1	0.2	µg/l		Acceptable	258		"MONIT_SEAWATER_MUMM;WFD_ODNature"		
BE2015/06B	2015-03-12 12:20	110479	2015-03-10 12:20		Acceptable	W01	C	51.375	3.1875			Reference	WGS84		3 m		Missing	NI		PN	PA	1	0.27	mg/l		Acceptable	25		"MONIT_SEAWATER_MUMM;WFD_ODNature"		
BE2015/06B	2015-03-12 12:20	110479	2015-03-10 12:20		Acceptable	W01	C	51.375	3.1875			Reference	WGS84		3 m		Missing	NI		POC	PA	1	1.73	mg/l		Acceptable	23		"MONIT_SEAWATER_MUMM;WFD_ODNature"		
BE2015/06B	2015-03-12 12:20	110479	2015-03-10 12:20		Acceptable	W01	C	51.375	3.1875			Reference	WGS84		3 m		Missing	NI		PSAL	TO	1	29.251	ppt		Acceptable	13		"WFD_ODNature;MONIT_SEAWATER_MUMM"		
BE2015/06B	2015-03-12 12:20	110479	2015-03-10 12:20		Acceptable	W01	C	51.375	3.1875			Reference	WGS84		3 m		Missing	NI		PTOT	DI	1	1.31	µmol/l		Acceptable	21		"WFD_ODNature;MONIT_SEAWATER_MUMM"		
BE2015/06B	2015-03-12 12:20	110479	2015-03-10 12:20		Acceptable	W01	C	51.375	3.1875			Reference	WGS84		3 m		Missing	NI		SLCA	DI	1	22.5	µmol/l		Acceptable	6		"MONIT_SEAWATER_MUMM;WFD_ODNature"		
BE2015/06B	2015-03-12 12:20	110479	2015-03-10 12:20		Acceptable	W01	C	51.375	3.1875			Reference	WGS84		3 m		Missing	NI		SUSP	PA	3	41.2	mg/l		Acceptable	7		"MONIT_SEAWATER_MUMM;WFD_ODNature"		
BE2015/06B	2015-03-12 12:20	110479	2015-03-10 12:20		Acceptable	W01	C	51.375	3.1875			Reference	WGS84		3 m		Missing	NI		SUSP	PA	2	41.2	mg/l		Acceptable	7		"MONIT_SEAWATER_MUMM;WFD_ODNature"		
BE2015/06B	2015-03-12 12:20	110479	2015-03-10 12:20		Acceptable	W01	C	51.375	3.1875			Reference	WGS84		3 m		Missing	NI		SUSP	PA	1	47.2	mg/l		Acceptable	7		"MONIT_SEAWATER_MUMM;WFD_ODNature"		
BE2015/06B	2015-03-12 14:50	110484	2015-03-12 14:50		Acceptable	W04	C	51.41833333	3.2525			Reference	WGS84		3 m		Missing	NI		AMON	DI	1	1.2	µmol/l		Acceptable	2201		"MONIT_SEAWATER_MUMM;WFD_ODNature"		
BE2015/06B	2015-03-12 14:50	110484	2015-03-12 14:50		Acceptable	W04	C	51.41833333	3.2525			Reference	WGS84		3 m		Missing	NI		CPHL	PA	1	13	µg/l		Acceptable	257		"MONIT_SEAWATER_MUMM;WFD_ODNature"		
BE2015/06B	2015-03-12 14:50	110484	2015-03-12 14:50		Acceptable	W04	C	51.41833333	3.2525			Reference	WGS84		3 m		Missing	NI		DOC	DI	1	1.45	mg/l		Acceptable	22		"WFD_ODNature;MONIT_SEAWATER_MUMM"		
BE2015/06B	2015-03-12 14:50	110484	2015-03-12 14:50		Acceptable	W04	C	51.41833333	3.2525			Reference	WGS84		3 m		Missing	NI		NTOT	DI	1	52	µmol/l		Acceptable	20		"MONIT_SEAWATER_MUMM;WFD_ODNature"		
BE2015/06B	2015-03-12 14:50	110484	2015-03-12 14:50		Acceptable	W04	C	51.41833333	3.2525			Reference	WGS84		3 m		Missing	NI		NTRZ	DI	1	41.4	µmol/l		Acceptable	2		"MONIT_SEAWATER_MUMM;WFD_ODNature"		
BE2015/06B	2015-03-12 14:50	110484	2015-03-12 14:50		Acceptable	W04	C	51.41833333	3.2525			Reference	WGS84		3 m		Missing	NI		PHATL	PA	1	0.41	µg/l		Acceptable	258		"MONIT_SEAWATER_MUMM;WFD_ODNature"		
BE2015/06B	2015-03-12 14:50	110484	2015-03-12 14:50		Acceptable	W04	C	51.41833333	3.2525			Reference	WGS84		3 m		Missing	NI		PN	PA	1	0.32	mg/l		Acceptable	25		"MONIT_SEAWATER_MUMM;WFD_ODNature"		
BE2015/06B	2015-03-12 14:50	110484	2015-03-12 14:50		Acceptable	W04	C	51.41833333	3.2525			Reference	WGS84		3 m		Missing	NI		POC	PA	1	2.16	mg/l		Acceptable	23		"MONIT_SEAWATER_MUMM;WFD_ODNature"		
BE2015/06B	2015-03-12 14:50	110484	2015-03-12 14:50		Acceptable	W04	C	51.41833333	3.2525			Reference	WGS84		3 m		Missing	NI		PSAL	TO	1	31.656	ppt		Acceptable	13		"MONIT_SEAWATER_MUMM;WFD_ODNature"		
BE2015/06B	2015-03-12 14:50	110484	2015-03-12 14:50		Acceptable	W04	C	51.41833333	3.2525			Reference	WGS84		3 m		Missing	NI		PTOT	DI	1	0.83	µmol/l		Acceptable	21		"WFD_ODNature;MONIT_SEAWATER_MUMM"		
BE2015/06B	2015-03-12 14:50	110484	2015-03-12 14:50		Acceptable	W04	C	51.41833333	3.2525			Reference	WGS84		3 m		Missing	NI		SLCA	DI	1	15.5	µmol/l		Acceptable	6		"MONIT_SEAWATER_MUMM;WFD_ODNature"		
BE2015/06B	2015-03-12 14:50	110484	2015-03-12 14:50		Acceptable	W04	C	51.41833333	3.2525			Reference	WGS84		3 m		Missing	NI		SUSP	PA	3	74.8	mg/l		Acceptable	7		"MONIT_SEAWATER_MUMM;WFD_ODNature"		
BE2015/06B	2015-03-12 14:50	110484	2015-03-12 14:50		Acceptable	W04	C	51.41833333	3.2525			Reference	WGS84		3 m		Missing	NI		SUSP	PA	2	74.8	mg/l		Acceptable	7		"MONIT_SEAWATER_MUMM;WFD_ODNature"		
BE2015/06B	2015-03-12 14:50	110484	2015-03-12 14:50		Acceptable	W04	C	51.41833333	3.2525			Reference	WGS84		3 m		Missing	NI		SUSP	PA	1	77.6	mg/l		Acceptable	7		"MONIT_SEAWATER_MUMM;WFD_ODNature"		
BE2015/10A	2015-04-13 18:07	110496	2015-04-13 18:07		Acceptable	W01	C	51.375	3.1875			Reference	WGS84		3 m		Missing	NI		AMON	DI	1	3.9	µmol/l		Acceptable	2201		"MONIT_SEAWATER_MUMM;WFD_ODNature"		
BE2015/10A	2015-04-13 18:07	110496	2015-04-13 18:07		Acceptable	W01	C	51.375	3.1875			Reference	WGS84		3 m		Missing	NI		CPHL	PA	1	5.7	µg/l		Acceptable	257		"MONIT_SEAWATER_MUMM;WFD_ODNature"		
BE2015/10A	2015-04-13 18:07	110496	2015-04-13 18:07		Acceptable	W01	C	51.375	3.1875			Reference	WGS84		3 m		Missing	NI		DOC	DI	1	2.9	mg/l		Acceptable	22		"MONIT_SEAWATER_MUMM;WFD_ODNature"		
BE2015/10A	2015-04-13 18:07	110495	2015-04-13 18:07		Acceptable	W01	C	51.375	3.1875			Reference	WGS84		3 m		Missing	DOS		DOXY	TO	1	9.47	mg/l		Acceptable	151		"WFD_ODNature;MONIT_SEAWATER_MUMM"		
BE2015/10A	2015-04-13 18:07	110495	2015-04-13 18:07		Acceptable	W01	C	51.375	3.1875			Reference	WGS84		3 m		Missing	DOS		DOXYSAT	TO	1	102.2	%		Acceptable	1818		"WFD_ODNature;MONIT_SEAWATER_MUMM"		
BE2015/10A	2015-04-13 18:07	110496	2015-04-13 18:07		Acceptable	W01	C	51.375	3.1875			Reference	WGS84		3 m		Missing	NI		NTOT	DI	1	41	µmol/l		Acceptable	20		"MONIT_SEAWATER_MUMM;WFD_ODNature"		
BE2015/10A	2015-04-13 18:07	110496	2015-04-13 18:07		Acceptable	W01	C	51.375	3.1875			Reference	WGS84		3 m		Missing	NI		NTRZ	DI	1	40.4	µmol/l		Acceptable	2		"MONIT_SEAWATER_MUMM;WFD_ODNature"		
BE2015/10A	2015-04-13 18:07	110496	2015-04-13 18:07		Acceptable	W01	C	51.375	3.1875			Reference	WGS84		3 m		Missing	NI		PHATL	PA	1	0.16	µg/l		Acceptable	258		"MONIT_SEAWATER_MUMM;WFD_ODNature"		
BE2015/10A	2015-04-13 18:07	110496	2015-04-13 18:07		Acceptable	W01	C	51.375	3.1875			Reference	WGS84		3 m		Missing	NI		PN	PA	1	0.197	mg/l		Acceptable	25		"MONIT_SEAWATER_MUMM;WFD_ODNature"		
BE2015/10A	2015-04-13 18:07	110496	2015-04-13 18:07		Acceptable	W01	C	51.375	3.1875			Reference	WGS84		3 m		Missing	NI		POC	PA	1	1.4	mg/l		Acceptable	23		"MONIT_SEAWATER_MUMM;WFD_ODNature"		
BE2015/10A	2015-04-13 18:07	110496	2015-04-13 18:07		Acceptable	W01	C	51.375	3.1875			Reference	WGS84		3 m		Missing	NI		PSAL	TO	1	30.1797	ppt		Acceptable	13		"MONIT_SEAWATER_MUMM;WFD_ODNature"		
BE2015/10A	2015-04-13 18:07	110496	2015-04-13 18:07		Acceptable	W01	C	51.375	3.1875			Reference	WGS84		3 m		Missing	NI		PTOT	DI	1	0.56	µmol/l		Acceptable	21		"MONIT_SEAWATER_MUMM;WFD_ODNature"		
BE2015/10A	2015-04-13 18:07	110496	2015-04-13 18:07		Acceptable	W01	C	51.375	3.1875			Reference	WGS84		3 m		Missing	NI		SLCA	DI	1	10.9	µmol/l		Acceptable	6		"MONIT_SEAWATER_MUMM;WFD_ODNature"		
BE2015/10A	2015-04-13 18:07	110496	2015-04-13 18:07		Acceptable	W01	C	51.375	3.1875			Reference	WGS84		3 m		Missing	NI		SUSP	PA	3	29.6	mg/l		Suspect	7		"MONIT_SEAWATER_MUMM;WFD_ODNature"		
BE2015/10A	2015-04-13 18:07	110496	2015-04-13 18:07		Acceptable	W01	C	51.375	3.1875			Reference	WGS84		3 m		Missing	NI		SUSP	PA	2	23.6	mg/l		Acceptable	7		"MONIT_SEAWATER_MUMM;WFD_ODNature"		
BE2015/10A	2015-04-13 18:07	110496	2015-04-13 18:07		Acceptable	W01	C	51.375	3.1875			Reference	WGS84		3 m		Missing	NI		SUSP	PA	1	23.2	mg/l		Acceptable	7		"MONIT_SEAWATER_MUMM;WFD_ODNature"		
BE2015/10A	2015-04-13 19:27	110502	2015-04-13 19:27		Acceptable	W04	C	51.41833333	3.2525			Reference	WGS84		3 m		Missing	NI		AMON	DI	1	2.4	µmol/l		Acceptable	2201		"MONIT_SEAWATER_MUMM;WFD_ODNature"		
BE2015/10A	2015-04-13 19:27	110502	2015-04-13 19:27		Acceptable	W04	C	51.41833333	3.2525			Reference	WGS84		3 m		Missing	NI		CPHL	PA	1	6	µg/l		Acceptable	257		"MONIT_SEAWATER_MUMM;WFD_ODNature"		
BE2015/10A	2015-04-13 19:27	110502	2015-04-13 19:27		Acceptable	W04	C	51.41833333	3.2525			Reference	WGS84		3 m		Missing	NI		DOC	DI	1	3	mg/l		Acceptable	22		"MONIT_SEAWATER_MUMM;WFD_ODNature"		
BE2015/10A	2015-04-13 19:27	110501	2015-04-13 19:27		Acceptable	W04	C	51.41833333	3.2525			Reference	WGS84		3 m		Missing	DOS		DOXY	TO	1	10.59	mg/l		Acceptable	151		"MONIT_SEAWATER_MUMM;WFD_ODNature"		
BE2015/10A	2015-04-13 19:27	110501	2015-04-13 19:27		Acceptable	W04	C	51.41833333	3.2525			Reference	WGS84		3 m		Missing	DOS		DOXYSAT	TO	1	112.4	%		Acceptable	1818		"MONIT_SEAWATER_MUMM;WFD_ODNature"		
BE2015/10A	2015-04-13 19:27	110502	2015-04-13 19:27		Acceptable	W04	C	51.41833333	3.2525			Reference	WGS84		3 m		Missing	NI		NTOT	DI	1	50	µmol/l		Acceptable	20		"MONIT_SEAWATER_MUMM;WFD_ODNature"		
BE2015/10A	2015-04-13 19:27	110502	2015-04-13 19:27		Acceptable	W04	C	51.41833333	3.2525			Reference	WGS84		3 m		Missing	NI		NTRZ	DI	1	19.9	µmol/l		Acceptable	2		"WFD_ODNature;MONIT_SEAWATER_MUMM"		
BE2015/10A	2015-04-13 19:27	110502	2015-04-13 19:27		Acceptable	W04	C	51.41833333	3.2525			Reference	WGS84		3 m		Missing	NI		PHATL	PA	1	0.117	µg/l		Acceptable	258		"MONIT_SEAWATER_MUMM;WFD_ODNature"		
BE2015/10A	2015-04-13 19:27	110502	2015-04-13 19:27		Acceptable	W04	C	51.41833333	3.2525			Reference	WGS84		3 m		Missing	NI		PN	PA	1	0.173	mg/l		Acceptable	25		"MONIT_SEAWATER_MUMM;WFD_ODNature"		
BE2015/10A	2015-04-13 19:27	110502	2015-04-13 19:27		Acceptable	W04	C	51.41833333	3.2525			Reference	WGS84		3 m		Missing	NI		POC	PA	1	1.16	mg/l		Acceptable	23		"MONIT_SEAWATER_MUMM;WFD_ODNature"		
BE2015/10A	2015-04-13 19:27	110502	2015-04-13 19:27		Acceptable	W04	C	51.41833333	3.2525			Reference	WGS84		3 m		Missing	NI		PSAL	TO	1	31.3428	ppt		Acceptable	13		"MONIT_SEAWATER_MUMM;WFD_ODNature"		
BE2015/10A	2015-04-13 19:27	110502	2015-04-13 19:27		Acceptable	W04	C	51.41833333	3.2525			Reference	WGS84		3 m		Missing	NI		PTOT	DI	1	0.37	µmol/l		Acceptable	21		"MONIT_SEAWATER_MUMM;WFD_ODNature"		
BE2015/10A	2015-04-13 19:27	110502	2015-04-13 19:27		Acceptable	W04	C	51.41833333	3.2525			Reference	WGS84		3 m		Missing	NI		SLCA	DI	1	3.2	µmol/l		Acceptable	6		"MONIT_SEAWATER_MUMM;WFD_ODNature"		
BE2015/10A	2015-04-13 19:27	110502	2015-04-13 19:27		Acceptable	W04	C	51.41833333	3.2525			Reference	WGS84		3 m		Missing	NI		SUSP	PA	1	9.8	mg/l		Acceptable	7		"MONIT_SEAWATER_MUMM;WFD_ODNature"		
BE2015/10A	2015-04-13 19:27	110502	2015-04-13 19:27		Acceptable	W04	C	51.41833333	3.2525			Reference	WGS84		3 m		Missing	NI		SUSP	PA	3	8	mg/l		Acceptable	7		"MONIT_SEAWATER_MUMM;WFD_ODNature"		
BE2015/10A	2015-04-13 19:27	110502	2015-04-13 19:27		Acceptable	W04	C	51.41833333	3.2525			Reference	WGS84		3 m		Missing	NI		SUSP	PA	2	5.2	mg/l		Acceptable	7		"MONIT_SEAWATER_MUMM;WFD_ODNature"		
BE2015/10A	2015-04-13 21:29	110504	2015-04-13 21:29		Acceptable	W05	C	51.41666667	2.808333333			Reference	WGS84		3 m		Missing	NI		AMON	DI	1	1.8	µmol/l		Acceptable	2201		"MONIT_SEAWATER_MUMM;WFD_ODNature"		
BE2015/10A	2015-04-13 21:29	110504	2015-04-13 21:29		Acceptable	W05	C	51.41666667	2.808333333			Reference	WGS84		3 m		Missing	NI		CPHL	PA	1	10.1	µg/l		Acceptable	257		"MONIT_SEAWATER_MUMM;WFD_ODNature"		
BE2015/10A	2015-04-13 21:29	110504	2015-04-13 21:29		Acceptable	W05	C	51.41666667	2.808333333			Reference	WGS84		3 m		Missing	NI		DOC	DI	1	2.1	mg/l		Acceptable	22		"MONIT_SEAWATER_MUMM;WFD_ODNature"		
BE2015/10A	2015-04-13 21:29	110503	2015-04-13 21:29		Acceptable	W05	C	51.41666667	2.808333333			Reference	WGS84		3 m		Missing	DOS		DOXY	TO	1	12.17	mg/l		Acceptable	151		"WFD_ODNature;MONIT_SEAWATER_MUMM"		
BE2015/10A	2015-04-13 21:29	110503	2015-04-13 21:29		Acceptable	W05	C	51.41666667	2.808333333			Reference	WGS84		3 m		Missing	DOS		DOXYSAT	TO	1	130	%		Acceptable	1818		"MONIT_SEAWATER_MUMM;WFD_ODNature"		
BE2015/10A	2015-04-13 21:29	110504	2015-04-13 21:29		Acceptable	W05	C	51.41666667	2.808333333			Reference	WGS84		3 m		Missing	NI		NTOT	DI	1	21	µmol/l		Acceptable	20		"MONIT_SEAWATER_MUMM;WFD_ODNature"		
BE2015/10A	2015-04-13 21:29	110504	2015-04-13 21:29		Acceptable	W05	C	51.41666667	2.808333333			Reference	WGS84		3 m		Missing	NI		NTRZ	DI	1	1.02	µmol/l		Acceptable	2		"MONIT_SEAWATER_MUMM;WFD_ODNature"		
BE2015/10A	2015-04-13 21:29	110504	2015-04-13 21:29		Acceptable	W05	C	51.41666667	2.808333333			Reference	WGS84		3 m		Missing	NI		PHATL	PA	1	0.119	µg/l		Acceptable	258		"MONIT_SEAWATER_MUMM;WFD_ODNature"		
BE2015/10A	2015-04-13 21:29	110504	2015-04-13 21:29		Acceptable	W05	C	51.41666667	2.808333333			Reference	WGS84		3 m		Missing	NI		PN	PA	1	0.206	mg/l		Acceptable	25		"WFD_ODNature;MONIT_SEAWATER_MUMM"		
BE2015/10A	2015-04-13 21:29	110504	2015-04-13 21:29		Acceptable	W05	C	51.41666667	2.808333333			Reference	WGS84		3 m		Missing	NI		POC	PA	1	1.69	mg/l		Acceptable	23		"MONIT_SEAWATER_MUMM;WFD_ODNature"		
BE2015/10A	2015-04-13 21:29	110504	2015-04-13 21:29		Acceptable	W05	C	51.41666667	2.808333333			Reference	WGS84		3 m		Missing	NI		PSAL	TO	1	33.2236	ppt		Acceptable	13		"MONIT_SEAWATER_MUMM;WFD_ODNature"		
BE2015/10A	2015-04-13 21:29	110504	2015-04-13 21:29		Acceptable	W05	C	51.41666667	2.808333333			Reference	WGS84		3 m		Missing	NI		PTOT	DI	1	0.34	µmol/l		Acceptable	21		"MONIT_SEAWATER_MUMM;WFD_ODNature"		
BE2015/10A	2015-04-13 21:29	110504	2015-04-13 21:29		Acceptable	W05	C	51.41666667	2.808333333			Reference	WGS84		3 m		Missing	NI		SLCA	DI	1	3.8	µmol/l		Acceptable	6		"MONIT_SEAWATER_MUMM;WFD_ODNature"		
BE2015/10A	2015-04-13 21:29	110504	2015-04-13 21:29		Acceptable	W05	C	51.41666667	2.808333333			Reference	WGS84		3 m		Missing	NI		SUSP	PA	2	7.5	mg/l		Acceptable	7		"MONIT_SEAWATER_MUMM;WFD_ODNature"		
BE2015/10A	2015-04-13 21:29	110504	2015-04-13 21:29		Acceptable	W05	C	51.41666667	2.808333333			Reference	WGS84		3 m		Missing	NI		SUSP	PA	1	8.5	mg/l		Acceptable	7		"WFD_ODNature;MONIT_SEAWATER_MUMM"		
BE2015/10A	2015-04-13 21:29	110504	2015-04-13 21:29		Acceptable	W05	C	51.41666667	2.808333333			Reference	WGS84		3 m		Missing	NI		SUSP	PA	3	19.2	mg/l		Suspect	7		"MONIT_SEAWATER_MUMM;WFD_ODNature"		
BE2015/10A	2015-04-13 23:07	110508	2015-04-13 23:07		Acceptable	W07	O	51.58333333	3.008333333			Reference	WGS84		3 m		Missing	NI		AMON	DI	1	0.25	µmol/l		Acceptable	2201		"MONIT_SEAWATER_MUMM;WFD_ODNature"		
BE2015/10A	2015-04-13 23:07	110508	2015-04-13 23:07		Acceptable	W07	O	51.58333333	3.008333333			Reference	WGS84		3 m		Missing	NI		CPHL	PA	1	9.3	µg/l		Acceptable	257		"MONIT_SEAWATER_MUMM;WFD_ODNature"		
BE2015/10A	2015-04-13 23:07	110508	2015-04-13 23:07		Acceptable	W07	O	51.58333333	3.008333333			Reference	WGS84		3 m		Missing	NI		DOC	DI	1	2.3	mg/l		Acceptable	22		"WFD_ODNature;MONIT_SEAWATER_MUMM"		
BE2015/10A	2015-04-13 23:07	110507	2015-04-13 23:07		Acceptable	W07	O	51.58333333	3.008333333			Reference	WGS84		3 m		Missing	DOS		DOXY	TO	1	11.74	mg/l		Acceptable	151		"MONIT_SEAWATER_MUMM;WFD_ODNature"		
BE2015/10A	2015-04-13 23:07	110507	2015-04-13 23:07		Acceptable	W07	O	51.58333333	3.008333333			Reference	WGS84		3 m		Missing	DOS		DOXYSAT	TO	1	124.3	%		Acceptable	1818		"MONIT_SEAWATER_MUMM;WFD_ODNature"		
BE2015/10A	2015-04-13 23:07	110508	2015-04-13 23:07		Acceptable	W07	O	51.58333333	3.008333333			Reference	WGS84		3 m		Missing	NI		NTOT	DI	1	12.4	µmol/l		Acceptable	20		"MONIT_SEAWATER_MUMM;WFD_ODNature"		
BE2015/10A	2015-04-13 23:07	110508	2015-04-13 23:07		Acceptable	W07	O	51.58333333	3.008333333			Reference	WGS84		3 m		Missing	NI		NTRZ	DI	1	3.02	µmol/l		Acceptable	2		"MONIT_SEAWATER_MUMM;WFD_ODNature"		
BE2015/10A	2015-04-13 23:07	110508	2015-04-13 23:07		Acceptable	W07	O	51.58333333	3.008333333			Reference	WGS84		3 m		Missing	NI		PHATL	PA	1	0.118	µg/l		Acceptable	258		"MONIT_SEAWATER_MUMM;WFD_ODNature"		
BE2015/10A	2015-04-13 23:07	110508	2015-04-13 23:07		Acceptable	W07	O	51.58333333	3.008333333			Reference	WGS84		3 m		Missing	NI		PN	PA	1	0.172	mg/l		Acceptable	25		"MONIT_SEAWATER_MUMM;WFD_ODNature"		
BE2015/10A	2015-04-13 23:07	110508	2015-04-13 23:07		Acceptable	W07	O	51.58333333	3.008333333			Reference	WGS84		3 m		Missing	NI		POC	PA	1	1.37	mg/l		Acceptable	23		"MONIT_SEAWATER_MUMM;WFD_ODNature"		
BE2015/10A	2015-04-13 23:07	110508	2015-04-13 23:07		Acceptable	W07	O	51.58333333	3.008333333			Reference	WGS84		3 m		Missing	NI		PSAL	TO	1	33.0372	ppt		Acceptable	13		"MONIT_SEAWATER_MUMM;WFD_ODNature"		
BE2015/10A	2015-04-13 23:07	110508	2015-04-13 23:07		Acceptable	W07	O	51.58333333	3.008333333			Reference	WGS84		3 m		Missing	NI		PTOT	DI	1	0.29	µmol/l		Acceptable	21		"MONIT_SEAWATER_MUMM;WFD_ODNature"		
BE2015/10A	2015-04-13 23:07	110508	2015-04-13 23:07		Acceptable	W07	O	51.58333333	3.008333333			Reference	WGS84		3 m		Missing	NI		SLCA	DI	1	2.5	µmol/l		Acceptable	6		"MONIT_SEAWATER_MUMM;WFD_ODNature"		
BE2015/10A	2015-04-13 23:07	110508	2015-04-13 23:07		Acceptable	W07	O	51.58333333	3.008333333			Reference	WGS84		3 m		Missing	NI		SUSP	PA	2	8.5	mg/l		Acceptable	7		"MONIT_SEAWATER_MUMM;WFD_ODNature"		
BE2015/10A	2015-04-13 23:07	110508	2015-04-13 23:07		Acceptable	W07	O	51.58333333	3.008333333			Reference	WGS84		3 m		Missing	NI		SUSP	PA	3	7.5	mg/l		Acceptable	7		"MONIT_SEAWATER_MUMM;WFD_ODNature"		
BE2015/10A	2015-04-13 23:07	110508	2015-04-13 23:07		Acceptable	W07	O	51.58333333	3.008333333			Reference	WGS84		3 m		Missing	NI		SUSP	PA	1	16.25	mg/l		Suspect	7		"MONIT_SEAWATER_MUMM;WFD_ODNature"		
BE2015/13A	2015-05-05 09:40	110515	2015-05-05 09:40		Acceptable	W01	C	51.375	3.1875			Reference	WGS84		3 m		Missing	NI		DOC	DI	1	3.3	mg/l		Acceptable	22		WFD_ODNature		
BE2015/13A	2015-05-05 09:40	110515	2015-05-05 09:40		Acceptable	W01	C	51.375	3.1875			Reference	WGS84		3 m		Missing	NI		PN	PA	1	0.38	mg/l		Acceptable	25		WFD_ODNature		
BE2015/13A	2015-05-05 09:40	110515	2015-05-05 09:40		Acceptable	W01	C	51.375	3.1875			Reference	WGS84		3 m		Missing	NI		POC	PA	1	2.35	mg/l		Acceptable	23		WFD_ODNature		
BE2015/13A	2015-05-05 09:40	110515	2015-05-05 09:40		Acceptable	W01	C	51.375	3.1875			Reference	WGS84		3 m		Missing	NI		SUSP	PA	1	66.8	mg/l		Acceptable	7		WFD_ODNature		
BE2015/13A	2015-05-05 09:40	110515	2015-05-05 09:40		Acceptable	W01	C	51.375	3.1875			Reference	WGS84		3 m		Missing	NI		SUSP	PA	3	94.4	mg/l		Suspect	7		WFD_ODNature		
BE2015/13A	2015-05-05 09:40	110515	2015-05-05 09:40		Acceptable	W01	C	51.375	3.1875			Reference	WGS84		3 m		Missing	NI		SUSP	PA	2	64.4	mg/l		Acceptable	7		WFD_ODNature		
BE2015/18A	2015-06-29 22:40	110517	2015-06-29 22:40		Acceptable	W05	C	51.41666667	2.808333333			Reference	WGS84		3 m		Missing	NI		DOC	DI	1	1.8	mg/l		Acceptable	22		WFD_ODNature		
BE2015/18A	2015-06-29 22:40	110517	2015-06-29 22:40		Acceptable	W05	C	51.41666667	2.808333333			Reference	WGS84		3 m		Missing	NI		PN	PA	1	0.099	mg/l		Acceptable	25		WFD_ODNature		
BE2015/18A	2015-06-29 22:40	110517	2015-06-29 22:40		Acceptable	W05	C	51.41666667	2.808333333			Reference	WGS84		3 m		Missing	NI		POC	PA	1	0.6	mg/l		Acceptable	23		WFD_ODNature		
BE2015/18A	2015-06-29 22:40	110517	2015-06-29 22:40		Acceptable	W05	C	51.41666667	2.808333333			Reference	WGS84		3 m		Missing	NI		SUSP	PA	3	3.1	mg/l		Acceptable	7		WFD_ODNature		
BE2015/18A	2015-06-29 22:40	110517	2015-06-29 22:40		Acceptable	W05	C	51.41666667	2.808333333			Reference	WGS84		3 m		Missing	NI		SUSP	PA	2	3.15	mg/l		Acceptable	7		WFD_ODNature		
